"id_item","id_tester","first_zone","last_zone"
"f61f9030-d814-495d-af95-0e643697de64","fd0537e8-3103-47f8-9998-44570bb8a45e","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","e433aa11-cdb7-4733-88a9-7067cf52299b","proteines","proteines"
"f61f9030-d814-495d-af95-0e643697de64","149c1889-4e83-4153-b763-54fb60e60d99","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","14229a71-f44e-4149-9f3c-aa7415691eae","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","a724528f-7fe6-4ad6-bba1-21cb02db2af5","feculents","fruits"
"f61f9030-d814-495d-af95-0e643697de64","4f5ae77c-6112-401a-93d1-3bf44bd1ccbe","feculents","legumes"
"f61f9030-d814-495d-af95-0e643697de64","4f147d0e-54ac-4b89-a269-aaa7819fb0ef","feculents","proteines"
"f61f9030-d814-495d-af95-0e643697de64","c464d108-c77f-41e7-bcbc-d5855c9a7968","feculents","legumes"
"f61f9030-d814-495d-af95-0e643697de64","b20e7a20-ca68-410c-8214-fbb92bfdfe17","proteines","legumes"
"f61f9030-d814-495d-af95-0e643697de64","131f7620-d15d-4560-86ab-564145745b9b","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","131ecf76-b806-4557-b2c0-183a418357ba","legumes","feculents"
"f61f9030-d814-495d-af95-0e643697de64","9560482a-f0a3-4f68-a311-03d22aedbd05","feculents","legumes"
"f61f9030-d814-495d-af95-0e643697de64","10e732f6-9a6a-474a-82e2-a4060fc8dffe","legumes","feculents"
"f61f9030-d814-495d-af95-0e643697de64","646465ef-0ad6-44cc-bd31-de24e1487943","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","proteines","feculents"
"f61f9030-d814-495d-af95-0e643697de64","9610f0dd-ff9f-4bd4-b311-459a04f965ca","feculents","legumes"
"f61f9030-d814-495d-af95-0e643697de64","df6523cd-3270-4298-8d6f-00aa8e9455e6","feculents","fruits"
"f61f9030-d814-495d-af95-0e643697de64","54c68134-2c2a-4f2e-974b-32310830af0e","feculents","fruits"
"f61f9030-d814-495d-af95-0e643697de64","055d198c-f8b0-47b7-9eb3-94fc57808f93","feculents","proteines"
"f61f9030-d814-495d-af95-0e643697de64","cea293cd-b0b1-40ea-8e71-756b3956e8ad","legumes","legumes"
"f61f9030-d814-495d-af95-0e643697de64","de86783a-ac86-419a-a230-dad6b421fba4","feculents","feculent"
"f61f9030-d814-495d-af95-0e643697de64","919c7921-7cef-4620-a2fe-766180ed2fbb","feculents","legumes"
"f61f9030-d814-495d-af95-0e643697de64","9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","feculents","proteines"
"f61f9030-d814-495d-af95-0e643697de64","06026e76-f9a4-4fb9-877d-bcd33373cdab","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","27e050a3-45e8-4076-9c25-32be9040da4e","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","4995f6d3-50ed-427d-9cf2-4ea0b81a229c","feculent","legumes"
"f61f9030-d814-495d-af95-0e643697de64","398e712a-fae6-451d-83c9-a7e500227e62","feculent","feculent"
"f61f9030-d814-495d-af95-0e643697de64","65681129-f83c-4293-9ce3-9d1429367fd0","feculents","legumes"
"f61f9030-d814-495d-af95-0e643697de64","035a43cf-cf88-4675-85e7-11eeb0b3641c","feculents","feculent"
"f61f9030-d814-495d-af95-0e643697de64","aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","feculents","legumes"
"f61f9030-d814-495d-af95-0e643697de64","bf743fbf-9be2-49a1-bf7e-0b53276e6529","feculents","fruits"
"f61f9030-d814-495d-af95-0e643697de64","cd0a0a46-7676-4bf0-ad03-2e83bd565fee","legumes","legumes"
"f61f9030-d814-495d-af95-0e643697de64","9577727a-fa45-4185-9778-4a56a41cf0f6","feculents","legumes"
"f61f9030-d814-495d-af95-0e643697de64","073891b7-a928-4ff0-83e3-56f4d1a6315e","feculents","fruits"
"f61f9030-d814-495d-af95-0e643697de64","cc933e0b-091f-4ef4-bfc8-11f2076d4396","legumes","feculents"
"f61f9030-d814-495d-af95-0e643697de64","4ed0a862-3163-449b-bb48-ca8b9ce3add0","legumes","fruits"
"f61f9030-d814-495d-af95-0e643697de64","473d2e90-02dd-483e-ad19-3966ec20050a","legumes","feculent"
"f61f9030-d814-495d-af95-0e643697de64","03964ff9-d24f-4a0a-a492-3a177e16eb11","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","e87291fb-8da5-4c7a-af30-4413737f2401","feculents","legumes"
"f61f9030-d814-495d-af95-0e643697de64","915ec45f-204b-411d-8ed7-7fdecb385e39","feculents","proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","199d1269-1d8a-420a-a986-1f4f2ab4355f","feculents/proteines","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","fd0537e8-3103-47f8-9998-44570bb8a45e","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","e433aa11-cdb7-4733-88a9-7067cf52299b","feculents/proteines","fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","149c1889-4e83-4153-b763-54fb60e60d99","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","14229a71-f44e-4149-9f3c-aa7415691eae","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","a724528f-7fe6-4ad6-bba1-21cb02db2af5","feculents/proteines","fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","4f5ae77c-6112-401a-93d1-3bf44bd1ccbe","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","4f147d0e-54ac-4b89-a269-aaa7819fb0ef","legumes","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","c464d108-c77f-41e7-bcbc-d5855c9a7968","fruits","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","b20e7a20-ca68-410c-8214-fbb92bfdfe17","feculents/proteines","fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","131f7620-d15d-4560-86ab-564145745b9b","fruits","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","131ecf76-b806-4557-b2c0-183a418357ba","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","9560482a-f0a3-4f68-a311-03d22aedbd05","feculents","feculents"
"5445f170-12c1-48fc-9563-3709dd2993b0","10e732f6-9a6a-474a-82e2-a4060fc8dffe","fruits","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","646465ef-0ad6-44cc-bd31-de24e1487943","feculents/proteines","proteines/fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","feculents/proteines","proteines/fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","9610f0dd-ff9f-4bd4-b311-459a04f965ca","feculents/proteines","proteines/fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","df6523cd-3270-4298-8d6f-00aa8e9455e6","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","54c68134-2c2a-4f2e-974b-32310830af0e","feculents","proteines/fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","055d198c-f8b0-47b7-9eb3-94fc57808f93","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","cea293cd-b0b1-40ea-8e71-756b3956e8ad","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","de86783a-ac86-419a-a230-dad6b421fba4","feculents/proteines","proteines/fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","919c7921-7cef-4620-a2fe-766180ed2fbb","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","feculents/proteines","fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","06026e76-f9a4-4fb9-877d-bcd33373cdab","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","27e050a3-45e8-4076-9c25-32be9040da4e","feculents/proteines","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","4995f6d3-50ed-427d-9cf2-4ea0b81a229c","feculents/proteines","feculents"
"5445f170-12c1-48fc-9563-3709dd2993b0","398e712a-fae6-451d-83c9-a7e500227e62","proteines/fruits","fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","65681129-f83c-4293-9ce3-9d1429367fd0","feculents/proteines","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","035a43cf-cf88-4675-85e7-11eeb0b3641c","fruits","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","bf743fbf-9be2-49a1-bf7e-0b53276e6529","feculents/proteines","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","cd0a0a46-7676-4bf0-ad03-2e83bd565fee","feculents/proteines","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","9577727a-fa45-4185-9778-4a56a41cf0f6","legumes","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","073891b7-a928-4ff0-83e3-56f4d1a6315e","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","cc933e0b-091f-4ef4-bfc8-11f2076d4396","feculents/proteines","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","4ed0a862-3163-449b-bb48-ca8b9ce3add0","feculents/proteines","fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","473d2e90-02dd-483e-ad19-3966ec20050a","feculents/proteines","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","03964ff9-d24f-4a0a-a492-3a177e16eb11","feculents/proteines","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","e87291fb-8da5-4c7a-af30-4413737f2401","feculents/proteines","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","915ec45f-204b-411d-8ed7-7fdecb385e39","proteines/fruits","legumes"
"34359006-f70f-438e-85d0-420cf2fe6944","38c90b27-ea8c-4111-a922-4e81390fefab","feculents","feculents"
"34359006-f70f-438e-85d0-420cf2fe6944","4436282c-7d0f-4334-ba8d-80b7cfe2b849","feculents","feculents/proteines"
"34359006-f70f-438e-85d0-420cf2fe6944","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","feculents/proteines","legumes"
"34359006-f70f-438e-85d0-420cf2fe6944","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","feculents/proteines","legumes"
"34359006-f70f-438e-85d0-420cf2fe6944","c19419a4-de5b-4642-b925-120bf7999f25","feculents","feculents/proteines"
"34359006-f70f-438e-85d0-420cf2fe6944","0cd83ffd-f258-4775-a358-c55074060d88","feculents/proteines","legumes"
"34359006-f70f-438e-85d0-420cf2fe6944","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","legumes","legumes"
"20f3c152-6ebf-49db-8e1a-00eebd99feb6","38c90b27-ea8c-4111-a922-4e81390fefab","legumes","feculents/fruits"
"20f3c152-6ebf-49db-8e1a-00eebd99feb6","4436282c-7d0f-4334-ba8d-80b7cfe2b849","legumes","feculents/fruits"
"20f3c152-6ebf-49db-8e1a-00eebd99feb6","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","legumes","legumes"
"20f3c152-6ebf-49db-8e1a-00eebd99feb6","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","legumes","legumes"
"20f3c152-6ebf-49db-8e1a-00eebd99feb6","c19419a4-de5b-4642-b925-120bf7999f25","legumes","legumes"
"20f3c152-6ebf-49db-8e1a-00eebd99feb6","0cd83ffd-f258-4775-a358-c55074060d88","feculents","legumes"
"20f3c152-6ebf-49db-8e1a-00eebd99feb6","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","legumes","legumes"
"213479f7-39af-4b83-b0e9-4ba473d27429","38c90b27-ea8c-4111-a922-4e81390fefab","feculents/proteines","fruits"
"213479f7-39af-4b83-b0e9-4ba473d27429","4436282c-7d0f-4334-ba8d-80b7cfe2b849","feculents/proteines","legumes"
"213479f7-39af-4b83-b0e9-4ba473d27429","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","feculents/proteines","legumes"
"213479f7-39af-4b83-b0e9-4ba473d27429","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","feculents/proteines","feculents"
"213479f7-39af-4b83-b0e9-4ba473d27429","c19419a4-de5b-4642-b925-120bf7999f25","legumes","feculents/proteines"
"213479f7-39af-4b83-b0e9-4ba473d27429","0cd83ffd-f258-4775-a358-c55074060d88","feculents/proteines","feculents"
"213479f7-39af-4b83-b0e9-4ba473d27429","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","feculents/proteines","legumes"
"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","38c90b27-ea8c-4111-a922-4e81390fefab","fruits","proteines"
"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","4436282c-7d0f-4334-ba8d-80b7cfe2b849","proteines/ fruits","legumes"
"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","legumes","proteines/ fruits"
"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","legumes","proteines/ fruits"
"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","c19419a4-de5b-4642-b925-120bf7999f25","legumes","fruits"
"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","0cd83ffd-f258-4775-a358-c55074060d88","fruits","proteines/ fruits"
"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","proteines/ fruits","proteines/ fruits"
"cc2a8b56-732c-4e4c-a058-248783b68587","38c90b27-ea8c-4111-a922-4e81390fefab","feculents/proteines","legumes"
"cc2a8b56-732c-4e4c-a058-248783b68587","4436282c-7d0f-4334-ba8d-80b7cfe2b849","feculents/proteines","legumes"
"cc2a8b56-732c-4e4c-a058-248783b68587","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","feculents/proteines","legumes"
"cc2a8b56-732c-4e4c-a058-248783b68587","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","legumes","feculents/proteines"
"cc2a8b56-732c-4e4c-a058-248783b68587","c19419a4-de5b-4642-b925-120bf7999f25","feculents/proteines","feculents/proteines"
"cc2a8b56-732c-4e4c-a058-248783b68587","0cd83ffd-f258-4775-a358-c55074060d88","feculents/proteines","legumes"
"cc2a8b56-732c-4e4c-a058-248783b68587","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","feculents/proteines","legumes"
"dd13fcba-0ae1-43d3-9d32-1672ed84f151","38c90b27-ea8c-4111-a922-4e81390fefab","proteines","proteines"
"dd13fcba-0ae1-43d3-9d32-1672ed84f151","4436282c-7d0f-4334-ba8d-80b7cfe2b849","proteines","proteines"
"dd13fcba-0ae1-43d3-9d32-1672ed84f151","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","proteines","feculents"
"dd13fcba-0ae1-43d3-9d32-1672ed84f151","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","legumes","fruits"
"dd13fcba-0ae1-43d3-9d32-1672ed84f151","c19419a4-de5b-4642-b925-120bf7999f25","proteines","legumes"
"dd13fcba-0ae1-43d3-9d32-1672ed84f151","0cd83ffd-f258-4775-a358-c55074060d88","proteines","proteines"
"dd13fcba-0ae1-43d3-9d32-1672ed84f151","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","proteines","fruits"
"6afda059-04a5-4308-b776-a532ed142284","38c90b27-ea8c-4111-a922-4e81390fefab","proteines","proteines"
"6afda059-04a5-4308-b776-a532ed142284","4436282c-7d0f-4334-ba8d-80b7cfe2b849","proteines","legumes"
"6afda059-04a5-4308-b776-a532ed142284","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","proteines","proteines"
"6afda059-04a5-4308-b776-a532ed142284","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","proteines","fruits"
"6afda059-04a5-4308-b776-a532ed142284","c19419a4-de5b-4642-b925-120bf7999f25","proteines","proteines"
"6afda059-04a5-4308-b776-a532ed142284","0cd83ffd-f258-4775-a358-c55074060d88","proteines","proteines"
"6afda059-04a5-4308-b776-a532ed142284","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","proteines","feculents"
"f61f9030-d814-495d-af95-0e643697de64","38c90b27-ea8c-4111-a922-4e81390fefab","feculents","proteines"
"f61f9030-d814-495d-af95-0e643697de64","4436282c-7d0f-4334-ba8d-80b7cfe2b849","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","feculents","feculents"
"f61f9030-d814-495d-af95-0e643697de64","c19419a4-de5b-4642-b925-120bf7999f25","feculents","fruits"
"f61f9030-d814-495d-af95-0e643697de64","0cd83ffd-f258-4775-a358-c55074060d88","legumes","feculents"
"f61f9030-d814-495d-af95-0e643697de64","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","feculents","feculents"
"5445f170-12c1-48fc-9563-3709dd2993b0","38c90b27-ea8c-4111-a922-4e81390fefab","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","4436282c-7d0f-4334-ba8d-80b7cfe2b849","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","feculents/proteines","legumes"
"5445f170-12c1-48fc-9563-3709dd2993b0","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","c19419a4-de5b-4642-b925-120bf7999f25","feculents/proteines","feculents/proteines"
"5445f170-12c1-48fc-9563-3709dd2993b0","0cd83ffd-f258-4775-a358-c55074060d88","feculents/proteines","fruits"
"5445f170-12c1-48fc-9563-3709dd2993b0","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","feculents/proteines","feculents"
